,start_station_and_time,end_station_and_time,inspector_id
130,HG@Mon20:54:00,HG@Mon20:55:00,3
131,HG@Mon20:55:00,HJD@Mon21:02:00,3
132,HJD@Mon21:02:00,FKW@Mon21:14:00,3
133,FKW@Mon21:14:00,FKW@Mon21:16:00,3
134,FKW@Mon21:16:00,FKHM@Mon21:33:00,3
135,FKHM@Mon21:33:00,FFU@Mon21:45:00,3
136,FFU@Mon21:45:00,FFU@Mon21:47:00,3
137,FFU@Mon21:47:00,FFD@Mon21:57:00,3
138,FFD@Mon21:57:00,FFD@Mon21:59:00,3
139,FFD@Mon21:59:00,FFU@Mon22:09:00,3
140,FFU@Mon22:09:00,FFU@Mon22:11:00,3
141,FFU@Mon22:11:00,FKHM@Mon22:25:00,3
142,FKHM@Mon22:25:00,FKW@Mon22:41:00,3
143,FKW@Mon22:41:00,FKW@Mon22:43:00,3
144,FKW@Mon22:43:00,HJD@Mon22:57:00,3
145,HJD@Mon22:57:00,HG@Mon23:03:00,3
146,HG@Mon23:03:00,HG@Mon23:05:00,3
147,HG@Mon23:05:00,HN@Mon23:15:00,3
148,HN@Mon23:15:00,HK@Mon23:26:00,3
149,HK@Mon23:26:00,HHML@Mon23:55:00,3
150,HHML@Mon23:55:00,HWU@Mon23:56:00,3
151,HWU@Mon23:56:00,HH@Tue00:02:00,3
152,HH@Tue00:02:00,sink_3,3
